observation_loss,train_info_avarage_neg_fixation_dist,eval_info_avarage_normalized_performance,train_info_final_neg_fixation_dist,eval_info_sum_neg_group_dist,eval_info_sum_performance,train_info_avarage_normalized_performance,eval_info_final_performance,eval_info_final_neg_fixation_dist,train_info_sum_neg_fixation_dist,train_test_episodes,train_info_final_normalized_performance,num_steps,eval_info_final_normalized_performance,train_info_sum_performance,train_test_rewards,eval_info_avarage_neg_fixation_dist,train_info_final_neg_group_dist,train_rewards,eval_test_episodes,eval_test_rewards,eval_info_avarage_performance,train_info_avarage_neg_group_dist,train_info_final_performance,reward_loss,num_episodes,train_info_avarage_performance,train_info_sum_normalized_performance,eval_info_final_neg_group_dist,eval_info_avarage_neg_group_dist,eval_info_sum_neg_fixation_dist,eval_info_sum_normalized_performance,train_info_sum_neg_group_dist,kl_loss
2418.006218261719,-0.1343048,-0.28681824,-0.153074,-25.15756,-40.21307,-0.27126443,-0.42674896,-0.14782327,-13.430481,9,-0.32214767,1391,-0.36559668,-39.727016,-39.72701423444575,-0.1254626,-0.22948234,-38.896289463235206,18,-40.21306990077831,-0.4021307,-0.23610437,-0.41317117,0.00702376252724207,14,-0.39727014,-27.126444,-0.24936104,-0.2515756,-12.54626,-28.681824,-23.610435,6.6292318558692935
1446.9406115722657,,,,,,,,,,,,2282,,,,,,-31.55392978406341,,,,,,0.0040173237439012155,23,,,,,,,,7.834923598766327
1188.2243896484374,,,,,,,,,,,,3173,,,,,,-36.82372429979227,,,,,,0.0018116118077159626,32,,,,,,,,4.761972196102143
1294.470919189453,,,,,,,,,,,,4064,,,,,,-33.503703305068626,,,,,,0.0025963566300924866,41,,,,,,,,4.757248442173005
1177.8747442626952,,,,,,,,,,,,4955,,,,,,-37.26167267693632,,,,,,0.0023592648797057334,50,,,,,,,,4.3800539207458495
1116.1165692138673,,,,,,,,,,,,5846,,,,,,-30.961437597446597,,,,,,0.0026254801175673494,59,,,,,,,,4.450894672870636
951.9225866699219,,,,,,,,,,,,6737,,,,,,-31.833088155694085,,,,,,0.0016020689536526333,68,,,,,,,,3.7189169979095458
937.4648602294922,,,,,,,,,,,,7628,,,,,,-31.692189616920295,,,,,,0.0013999149094161111,77,,,,,,,,4.213359971046447
870.6085510253906,,,,,,,,,,,,8519,,,,,,-31.15726317881884,,,,,,0.0013742118342634057,86,,,,,,,,3.5675567102432253
825.1335455322265,,,,,,,,,,,,9410,,,,,,-31.963446187931627,,,,,,0.0009801999961564433,95,,,,,,,,3.377179727554321
819.2615789794922,-0.030031148,-0.014307358,-0.035806015,-30.912788,-31.697104,-0.04769762,-0.3171513,-0.007505474,-3.0031147,27,-0.046595816,10301,-0.014884151,-32.740555,-32.7405505103071,-0.0065359636,-0.28409398,-31.44073244214017,36,-31.697104923044872,-0.31697106,-0.29136813,-0.32706118,0.0008610173718261649,104,-0.32740554,-4.769762,-0.30814472,-0.30912787,-0.65359634,-1.4307355,-29.136814,3.853640999794006
796.1488586425781,,,,,,,,,,,,11192,,,,,,-31.87578113794623,,,,,,0.0009673541340271185,113,,,,,,,,3.908450915813446
785.099331665039,,,,,,,,,,,,12083,,,,,,-32.141191118516986,,,,,,0.000972393905667559,122,,,,,,,,3.6460104465484617
710.4109735107422,,,,,,,,,,,,12974,,,,,,-32.53708913628526,,,,,,0.0008386474335566163,131,,,,,,,,3.4533023929595945
739.0388754272461,,,,,,,,,,,,13865,,,,,,-32.16111705186086,,,,,,0.0007528335491770122,140,,,,,,,,3.547255561351776
677.8984387207031,,,,,,,,,,,,14756,,,,,,-31.496031758878562,,,,,,0.0005861396441832767,149,,,,,,,,3.4271710658073427
678.3629373168945,,,,,,,,,,,,15647,,,,,,-31.25000360939238,,,,,,0.0005395256924566638,158,,,,,,,,3.4843412494659423
630.0908645629883,,,,,,,,,,,,16538,,,,,,-33.05833587519194,,,,,,0.0004939733450373751,167,,,,,,,,3.563306210041046
632.496799621582,,,,,,,,,,,,17429,,,,,,-54.898657271870405,,,,,,0.0007555753902670403,176,,,,,,,,3.4233763122558596
683.1724237060547,,,,,,,,,,,,18320,,,,,,-33.15302033287011,,,,,,0.0030611347997364646,185,,,,,,,,3.7305898213386537
686.7755065917969,0.0,0.0,0.0,-31.25,-31.25,0.0,-0.3125,0.0,0.0,45,0.0,19211,0.0,-31.25,-31.25,0.0,-0.3125,-31.25,54,-31.25,-0.3125,-0.3125,-0.3125,0.006607112788788072,194,-0.3125,0.0,-0.3125,-0.3125,0.0,0.0,-31.25,4.113114385604859
638.9199307250976,,,,,,,,,,,,20102,,,,,,-33.96145534078925,,,,,,0.0038582694349315718,203,,,,,,,,3.927038629055023
599.2991116333008,,,,,,,,,,,,20993,,,,,,-37.206324272871065,,,,,,0.0024872145141125656,212,,,,,,,,3.7365271282196044
601.9118008422852,,,,,,,,,,,,21884,,,,,,-33.25905902020881,,,,,,0.0023682065874527326,221,,,,,,,,3.844109787940979
634.9087332153321,,,,,,,,,,,,22775,,,,,,-31.25284389983959,,,,,,0.0024192143322761695,230,,,,,,,,3.947762145996094
530.3464056396484,,,,,,,,,,,,23666,,,,,,-32.09848451426344,,,,,,0.0022794264833646593,239,,,,,,,,3.670372633934021
536.8602185058594,,,,,,,,,,,,24557,,,,,,-31.31663676953779,,,,,,0.0017072507282500737,248,,,,,,,,3.591077539920807
562.4838772583008,,,,,,,,,,,,25448,,,,,,-31.895618372588203,,,,,,0.0008010024259965576,257,,,,,,,,3.626214237213135
494.74492584228517,,,,,,,,,,,,26339,,,,,,-33.02807311577444,,,,,,0.0013988886049264692,266,,,,,,,,3.6664124393463133
638.759309387207,,,,,,,,,,,,27230,,,,,,-31.243042565771606,,,,,,0.0025258509922059602,275,,,,,,,,4.094795987606049
561.7556729125977,-0.005655591,-0.054200906,-0.006169709,-31.035868,-32.943775,-0.005439802,-0.33038765,-0.016854025,-0.5655591,63,-0.005839579,28121,-0.057240468,-31.419996,-31.419993860272157,-0.015899248,-0.3069212,-31.25186812491136,72,-32.94377821715315,-0.3294378,-0.3074132,-0.31432486,0.0021674490797704495,284,-0.31419992,-0.54398036,-0.31016284,-0.31035867,-1.5899248,-5.4200907,-30.741323,3.78930477142334
534.5774710083008,,,,,,,,,,,,29012,,,,,,-31.273312633366793,,,,,,0.0009671416487617534,293,,,,,,,,3.566544487476349
507.3698425292969,,,,,,,,,,,,29903,,,,,,-31.10426134728833,,,,,,0.0012484683529510221,302,,,,,,,,3.6729888677597047
519.0057208251953,,,,,,,,,,,,30794,,,,,,-32.31341334788391,,,,,,0.0007271560026674706,311,,,,,,,,3.585663673877716
480.072864074707,,,,,,,,,,,,31685,,,,,,-32.049239352908955,,,,,,0.0010879482646123505,320,,,,,,,,3.4473504567146303
492.71181213378907,,,,,,,,,,,,32576,,,,,,-41.928511646916455,,,,,,0.0012193284639943158,329,,,,,,,,3.721749565601349
493.96171508789064,,,,,,,,,,,,33467,,,,,,-36.55642606831041,,,,,,0.0018040063525768346,338,,,,,,,,4.005511286258698
510.400348815918,,,,,,,,,,,,34358,,,,,,-34.393898399541236,,,,,,0.00120596158416447,347,,,,,,,,3.9889672780036927
469.1887741088867,,,,,,,,,,,,35249,,,,,,-37.36637851832031,,,,,,0.0008584740990772844,356,,,,,,,,3.6648206305503845
475.8876043701172,,,,,,,,,,,,36140,,,,,,-37.429074771867825,,,,,,0.0008246122934360755,365,,,,,,,,3.7258136510849
504.91071075439453,-0.04746631,0.019566942,-0.052647486,-26.94156,-30.638533,-0.031598996,-0.30541188,-0.03223793,-4.746631,81,-0.03791206,37031,0.022682013,-32.237473,-32.23746870369246,-0.030808123,-0.26117054,-37.44382242226058,90,-30.63853297739959,-0.30638534,-0.2654151,-0.32434753,0.0012743870151825831,374,-0.32237467,-3.1599002,-0.26672637,-0.2694156,-3.0808122,1.9566947,-26.541512,3.738290946483612
501.49009674072266,,,,,,,,,,,,37922,,,,,,-34.07051703385308,,,,,,0.0011015909752313746,383,,,,,,,,4.054868936538696
493.3972186279297,,,,,,,,,,,,38813,,,,,,-33.27514185165342,,,,,,0.001010676168225473,392,,,,,,,,3.9108630323410036
498.1066146850586,,,,,,,,,,,,39704,,,,,,-31.500184170591822,,,,,,0.0014200994254133547,401,,,,,,,,3.9813542771339416
514.7106513977051,,,,,,,,,,,,40595,,,,,,-32.10533147619648,,,,,,0.0009631183996680193,410,,,,,,,,3.8132058906555177
504.3186135864258,,,,,,,,,,,,41486,,,,,,-32.43065458728362,,,,,,0.0009440265523699054,419,,,,,,,,3.928008940219879
527.3919039916992,,,,,,,,,,,,42377,,,,,,-34.584682709772636,,,,,,0.0012415924786910182,428,,,,,,,,3.761497988700867
514.5597262573242,,,,,,,,,,,,43268,,,,,,-32.327291476251666,,,,,,0.0015946564740079339,437,,,,,,,,3.859279716014862
509.30478607177736,,,,,,,,,,,,44159,,,,,,-34.802110081179,,,,,,0.001506274956955167,446,,,,,,,,3.762912247180939
494.639111328125,,,,,,,,,,,,45050,,,,,,-31.10019150836957,,,,,,0.0013434144833081518,455,,,,,,,,3.756725833415985
517.7317958068847,-0.044087324,-0.0010462805,-0.06500458,-31.020443,-31.282698,-0.12446426,-0.31318247,-0.0028484513,-4.408732,99,-0.19396219,45941,-0.002183969,-35.139507,-35.139507876819,-0.002185427,-0.2951077,-34.61362179199664,108,-31.282696263412568,-0.312827,-0.2984903,-0.3731132,0.0013330254685752151,464,-0.35139507,-12.4464245,-0.30976436,-0.31020448,-0.2185427,-0.10462806,-29.84903,3.887684535980225
470.84669982910157,,,,,,,,,,,,46832,,,,,,-34.3529192720627,,,,,,0.0007882509990122344,473,,,,,,,,3.6801638126373293
470.3152651977539,,,,,,,,,,,,47723,,,,,,-31.858855747996124,,,,,,0.0016831272966555844,482,,,,,,,,3.8016998600959777
494.9167102050781,,,,,,,,,,,,48614,,,,,,-31.262817188779284,,,,,,0.0027331480752945934,491,,,,,,,,3.830245141983032
470.71904022216796,,,,,,,,,,,,49505,,,,,,-33.04617745460558,,,,,,0.0018950927974947262,500,,,,,,,,3.9682142686843873
470.4371919250488,,,,,,,,,,,,50396,,,,,,-33.260195254386794,,,,,,0.0010968918081562151,509,,,,,,,,3.763436815738678
456.85489654541016,,,,,,,,,,,,51287,,,,,,-35.53995665135256,,,,,,0.0008477929344735457,518,,,,,,,,3.8555078530311584
485.5581610107422,,,,,,,,,,,,52178,,,,,,-37.285170828908214,,,,,,0.00199599065741495,527,,,,,,,,3.7834910345077515
458.7523146057129,,,,,,,,,,,,53069,,,,,,-31.752475078224638,,,,,,0.0012931206355460746,536,,,,,,,,3.841644699573517
415.9313752746582,,,,,,,,,,,,53960,,,,,,-37.07937837993489,,,,,,0.0008577853685710579,545,,,,,,,,3.7187428188323977
507.6472686767578,-0.02625513,-0.012059866,-0.034021273,-29.522898,-31.626871,-0.042753406,-0.31718764,-0.02180147,-2.6255133,117,-0.05488709,54851,-0.015000377,-32.586044,-32.58604403784327,-0.017533109,-0.2888267,-33.08982625573861,126,-31.62687085657241,-0.3162687,-0.2943543,-0.3296522,0.0018186031684672343,554,-0.32586044,-4.2753406,-0.29102585,-0.295229,-1.753311,-1.2059869,-29.435429,4.144176495075226
453.3185827636719,,,,,,,,,,,,55742,,,,,,-32.01398361690493,,,,,,0.0010858991796703777,563,,,,,,,,3.75767600774765
495.12480865478517,,,,,,,,,,,,56633,,,,,,-33.2589109367497,,,,,,0.001323659648605826,572,,,,,,,,3.9847562742233276
467.6789964294434,,,,,,,,,,,,57524,,,,,,-36.34348667941679,,,,,,0.0010676686402257473,581,,,,,,,,3.7520993089675905
485.69867874145507,,,,,,,,,,,,58415,,,,,,-32.90308710562885,,,,,,0.0013696761752362363,590,,,,,,,,3.95635737657547
468.2972540283203,,,,,,,,,,,,59306,,,,,,-30.585322970725898,,,,,,0.001315046744475694,599,,,,,,,,4.050582263469696
475.69689056396487,,,,,,,,,,,,60197,,,,,,-33.62263670098217,,,,,,0.0010116135964926799,608,,,,,,,,4.242383532524109
479.3242854309082,,,,,,,,,,,,61088,,,,,,-35.10300364878108,,,,,,0.0011232820097211516,617,,,,,,,,3.96832638502121
482.5021020507813,,,,,,,,,,,,61979,,,,,,-31.134764525013274,,,,,,0.0014303180243223324,626,,,,,,,,3.939793918132782
411.91697784423826,,,,,,,,,,,,62870,,,,,,-32.32518624539892,,,,,,0.0012516792990754765,635,,,,,,,,3.717824339866638
481.5204946899414,-0.04114076,-0.1286397,-0.064435236,-29.946205,-35.26999,-0.1160156,-0.36837524,-0.061697643,-4.114076,135,-0.18167758,63761,-0.17880069,-34.87549,-34.875487707748476,-0.044364892,-0.29195195,-34.31922144616217,144,-35.269990231290826,-0.35269994,-0.29938596,-0.36927426,0.001493839030918025,644,-0.34875488,-11.601562,-0.29433808,-0.29946202,-4.4364886,-12.863969,-29.938595,4.053109741210937
489.3939453125,,,,,,,,,,,,64652,,,,,,-39.729743625645,,,,,,0.0015055955784737307,653,,,,,,,,3.897192680835724
452.1115898132324,,,,,,,,,,,,65543,,,,,,-32.30854839280956,,,,,,0.0008433277084259317,662,,,,,,,,3.6861864519119263
470.72951049804686,,,,,,,,,,,,66434,,,,,,-60.103920156125,,,,,,0.001482452373693377,671,,,,,,,,3.8182117438316343
458.0617222595215,,,,,,,,,,,,67325,,,,,,-41.121545448072126,,,,,,0.0013584738517420192,680,,,,,,,,3.821507866382599
540.8492352294921,,,,,,,,,,,,68216,,,,,,-32.57473819482454,,,,,,0.0029897740840533517,689,,,,,,,,4.232085306644439
496.39958221435546,,,,,,,,,,,,69107,,,,,,-32.52461516147278,,,,,,0.001658355625204422,698,,,,,,,,4.0691168284416195
469.21126510620115,,,,,,,,,,,,69998,,,,,,-32.23353068881721,,,,,,0.0014626224460334925,707,,,,,,,,3.7675473856925965
492.16462982177734,,,,,,,,,,,,70889,,,,,,-32.97186507409468,,,,,,0.002054729114715883,716,,,,,,,,3.8898676204681397
487.85014282226564,,,,,,,,,,,,71780,,,,,,-31.319687116296127,,,,,,0.001778644293826801,725,,,,,,,,3.9936246371269224
438.79968719482423,-0.052594244,-0.045417972,-0.08761026,-30.484032,-32.66931,-0.10152945,-0.3296888,-0.024836587,-5.259424,153,-0.20742983,72671,-0.05500412,-34.4228,-34.42279532852265,-0.018210633,-0.2721895,-32.996935879848195,162,-32.66931158092304,-0.32669312,-0.28111485,-0.3773218,0.0014396564513208432,734,-0.34422797,-10.152945,-0.29988492,-0.30484036,-1.8210634,-4.541797,-28.111486,3.7951790833473207
453.4465835571289,,,,,,,,,,,,73562,,,,,,-34.26877210182235,,,,,,0.0016710034864627233,743,,,,,,,,3.8219953417778014
441.744571685791,,,,,,,,,,,,74453,,,,,,-34.62360620347311,,,,,,0.001033945262142879,752,,,,,,,,3.8199710035324097
449.7209535217285,,,,,,,,,,,,75344,,,,,,-33.16824152543823,,,,,,0.0017055474442167907,761,,,,,,,,3.8030235671997072
430.2996873474121,,,,,,,,,,,,76235,,,,,,-31.44399563703837,,,,,,0.001245563880984264,770,,,,,,,,3.7481536054611206
447.3667988586426,,,,,,,,,,,,77126,,,,,,-31.198267630264954,,,,,,0.0012603770816258476,779,,,,,,,,3.986207323074341
457.6190225219727,,,,,,,,,,,,78017,,,,,,-31.709772573032573,,,,,,0.0014927371445628524,788,,,,,,,,3.9615164518356325
450.83565841674806,,,,,,,,,,,,78908,,,,,,-38.658675296690404,,,,,,0.0022009673150205343,797,,,,,,,,3.868456039428711
465.9891987609863,,,,,,,,,,,,79799,,,,,,-37.08127155804376,,,,,,0.0012293723309903725,806,,,,,,,,3.820712890625
436.4460510253906,,,,,,,,,,,,80690,,,,,,-35.05163270192564,,,,,,0.0016758444601418887,815,,,,,,,,3.843659818172455
433.22594009399415,-0.0032468422,0.01316953,-0.0039275456,-30.228811,-30.83845,0.031594265,-0.31404117,-0.009415477,-0.32468426,171,0.0399831,81581,-0.0049317875,-30.262678,-30.262679232372104,-0.0050803362,-0.29529223,-31.402729010482524,180,-30.83845216674941,-0.30838454,-0.2987306,-0.3000053,0.0011541974045394454,824,-0.30262682,3.159426,-0.3027426,-0.30228812,-0.50803363,1.3169532,-29.873056,3.842622647285461
429.7154438781738,,,,,,,,,,,,82472,,,,,,-32.153324595415796,,,,,,0.0022063589830759157,833,,,,,,,,3.778072831630707
439.1074252319336,,,,,,,,,,,,83363,,,,,,-31.068423071921693,,,,,,0.0011453769000672764,842,,,,,,,,3.9205237650871276
405.8509362792969,,,,,,,,,,,,84254,,,,,,-32.337658930259536,,,,,,0.0011385842762410903,851,,,,,,,,3.729165205955505
405.89900802612306,,,,,,,,,,,,85145,,,,,,-31.488611854237078,,,,,,0.0012530339754994201,860,,,,,,,,3.7860670948028563
429.61341888427734,,,,,,,,,,,,86036,,,,,,-34.957654978278256,,,,,,0.001947251114052051,869,,,,,,,,4.020414628982544
429.4124723815918,,,,,,,,,,,,86927,,,,,,-31.291861518902223,,,,,,0.0009737846603820799,878,,,,,,,,4.002369246482849
434.57752349853513,,,,,,,,,,,,87818,,,,,,-33.56150083543647,,,,,,0.001054245540408374,887,,,,,,,,3.967131299972534
441.6449140930176,,,,,,,,,,,,88709,,,,,,-31.10756691183456,,,,,,0.0012447311388314119,896,,,,,,,,4.160312457084656
419.51083633422854,,,,,,,,,,,,89600,,,,,,-33.119740089298475,,,,,,0.0010534270715743333,905,,,,,,,,3.948065450191498
